ts,active_addresses,transaction_count,hash_rate,market_cap
2025-10-30T19:59:59.999000Z,805879.0,339557.0,332.897,877791519192.0
2025-10-30T20:59:59.999000Z,809007.0,341281.0,322.077,877835949861.0
2025-10-30T21:59:59.999000Z,812413.0,340924.0,327.73,875967753349.0
2025-10-30T22:59:59.999000Z,804552.0,343175.0,319.498,876841571135.0
2025-10-30T23:59:59.999000Z,815979.0,340940.0,321.422,876763238634.0
2025-10-31T00:59:59.999000Z,807760.0,347660.0,323.013,871250546602.0
2025-10-31T01:59:59.999000Z,809048.0,341766.0,319.312,877218001995.0
2025-10-31T02:59:59.999000Z,804767.0,341342.0,322.397,876040980003.0
2025-10-31T03:59:59.999000Z,808758.0,343362.0,328.091,876684863662.0
2025-10-31T04:59:59.999000Z,812718.0,348919.0,319.884,872798277677.0
2025-10-31T05:59:59.999000Z,803526.0,345821.0,324.123,874555149476.0
2025-10-31T06:59:59.999000Z,812189.0,344573.0,327.904,872817903313.0
2025-10-31T07:59:59.999000Z,799839.0,339249.0,320.477,876303970243.0
2025-10-31T08:59:59.999000Z,806074.0,340418.0,330.316,871817881972.0
2025-10-31T09:59:59.999000Z,804056.0,339881.0,325.444,872583698801.0
2025-10-31T10:59:59.999000Z,795623.0,350225.0,324.496,875322079124.0
2025-10-31T11:59:59.999000Z,801391.0,347122.0,315.524,872806696959.0
2025-10-31T12:59:59.999000Z,799715.0,341553.0,323.94,872020215988.0
2025-10-31T13:59:59.999000Z,794768.0,342740.0,327.911,875501547035.0
2025-10-31T14:59:59.999000Z,800180.0,341693.0,335.026,875394205645.0
2025-10-31T15:59:59.999000Z,798477.0,341445.0,329.386,874753165046.0
2025-10-31T16:59:59.999000Z,796740.0,346823.0,332.425,874816252611.0
2025-10-31T17:59:59.999000Z,796117.0,343822.0,320.998,872465058888.0
2025-10-31T18:59:59.999000Z,795367.0,353286.0,326.659,872327992777.0
2025-10-31T19:59:59.999000Z,793337.0,349950.0,333.647,871249558071.0
2025-10-31T20:59:59.999000Z,795234.0,350171.0,323.357,872689305016.0
2025-10-31T21:59:59.999000Z,790676.0,347602.0,332.874,871105763771.0
2025-10-31T22:59:59.999000Z,806540.0,343208.0,331.968,871102732996.0
2025-10-31T23:59:59.999000Z,785572.0,347269.0,329.929,872975566049.0
2025-11-01T00:59:59.999000Z,789058.0,343461.0,327.168,873951341800.0
2025-11-01T01:59:59.999000Z,788818.0,351353.0,324.136,872184883868.0
2025-11-01T02:59:59.999000Z,800916.0,346423.0,338.201,874782700640.0
2025-11-01T03:59:59.999000Z,783480.0,345828.0,332.742,869588352398.0
2025-11-01T04:59:59.999000Z,791580.0,345258.0,331.544,867128361569.0
2025-11-01T05:59:59.999000Z,790064.0,351679.0,328.036,872038110205.0
2025-11-01T06:59:59.999000Z,789863.0,338950.0,330.55,868869350775.0
2025-11-01T07:59:59.999000Z,793751.0,352003.0,331.446,869669420341.0
2025-11-01T08:59:59.999000Z,793026.0,343869.0,332.884,866480625856.0
2025-11-01T09:59:59.999000Z,784071.0,338950.0,334.819,868024843167.0
2025-11-01T10:59:59.999000Z,786678.0,341526.0,327.498,866621487982.0
2025-11-01T11:59:59.999000Z,775771.0,337889.0,324.342,868559653447.0
2025-11-01T12:59:59.999000Z,784973.0,347063.0,332.362,868441115798.0
2025-11-01T13:59:59.999000Z,779897.0,340250.0,323.47,869211743726.0
2025-11-01T14:59:59.999000Z,782326.0,345030.0,330.855,871312521913.0
2025-11-01T15:59:59.999000Z,774226.0,348843.0,330.194,869987794227.0
2025-11-01T16:59:59.999000Z,784074.0,341567.0,335.467,865190204439.0
2025-11-01T17:59:59.999000Z,772967.0,343129.0,343.19,869450796579.0
2025-11-01T18:59:59.999000Z,781595.0,338934.0,323.824,868258160765.0
2025-11-01T19:59:59.999000Z,774127.0,342537.0,345.188,867638551526.0
2025-11-01T20:59:59.999000Z,775422.0,354328.0,332.922,867588029404.0
2025-11-01T21:59:59.999000Z,784857.0,347084.0,336.098,867841432152.0
2025-11-01T22:59:59.999000Z,781439.0,342851.0,327.557,865847131012.0
2025-11-01T23:59:59.999000Z,783666.0,341400.0,339.888,866664462359.0
2025-11-02T00:59:59.999000Z,785142.0,343611.0,335.385,869194987705.0
2025-11-02T01:59:59.999000Z,772907.0,344234.0,335.144,865216932902.0
2025-11-02T02:59:59.999000Z,783697.0,341969.0,326.039,864362296894.0
2025-11-02T03:59:59.999000Z,768311.0,345695.0,336.37,866095683627.0
2025-11-02T04:59:59.999000Z,778808.0,339689.0,340.506,863754691730.0
2025-11-02T05:59:59.999000Z,772054.0,339595.0,335.372,862366689315.0
2025-11-02T06:59:59.999000Z,769317.0,344833.0,342.701,864919460467.0
2025-11-02T07:59:59.999000Z,776493.0,338601.0,342.772,868301489961.0
2025-11-02T08:59:59.999000Z,777602.0,346112.0,334.18,865122605246.0
2025-11-02T09:59:59.999000Z,776915.0,343058.0,345.64,865352254517.0
2025-11-02T10:59:59.999000Z,772879.0,335721.0,338.17,860529813923.0
2025-11-02T11:59:59.999000Z,771935.0,343386.0,338.472,865461099136.0
2025-11-02T12:59:59.999000Z,773384.0,336121.0,338.998,864566048374.0
2025-11-02T13:59:59.999000Z,771749.0,345548.0,339.13,862843690274.0
2025-11-02T14:59:59.999000Z,772422.0,341690.0,325.914,864327562726.0
2025-11-02T15:59:59.999000Z,770225.0,349998.0,338.418,864101389246.0
2025-11-02T16:59:59.999000Z,772914.0,346786.0,332.808,861435600563.0
2025-11-02T17:59:59.999000Z,760064.0,338164.0,348.042,864011464273.0
2025-11-02T18:59:59.999000Z,767049.0,334227.0,348.123,865534961869.0
2025-11-02T19:59:59.999000Z,760297.0,339192.0,344.736,862477499902.0
2025-11-02T20:59:59.999000Z,768116.0,337228.0,339.567,860990647725.0
2025-11-02T21:59:59.999000Z,774464.0,349315.0,336.003,862162894544.0
2025-11-02T22:59:59.999000Z,763412.0,341868.0,338.04,864019268736.0
2025-11-02T23:59:59.999000Z,765951.0,345539.0,351.325,859649165276.0
2025-11-03T00:59:59.999000Z,768636.0,340560.0,338.436,863050456866.0
2025-11-03T01:59:59.999000Z,754060.0,340874.0,330.405,860328629458.0
2025-11-03T02:59:59.999000Z,761339.0,341353.0,347.619,861959887044.0
2025-11-03T03:59:59.999000Z,765329.0,345799.0,350.257,860137989172.0
2025-11-03T04:59:59.999000Z,748584.0,342507.0,351.336,859923300843.0
2025-11-03T05:59:59.999000Z,757753.0,336917.0,348.519,863894003667.0
2025-11-03T06:59:59.999000Z,767717.0,347521.0,349.621,857819919652.0
2025-11-03T07:59:59.999000Z,766809.0,339743.0,344.166,861398907970.0
2025-11-03T08:59:59.999000Z,763253.0,338974.0,333.807,863680714875.0
2025-11-03T09:59:59.999000Z,765386.0,329358.0,344.615,861378811876.0
2025-11-03T10:59:59.999000Z,761651.0,343092.0,347.871,857135091364.0
2025-11-03T11:59:59.999000Z,762960.0,340836.0,344.375,857023461057.0
2025-11-03T12:59:59.999000Z,758218.0,340707.0,344.436,857872531172.0
2025-11-03T13:59:59.999000Z,759996.0,338570.0,340.808,859480584665.0
2025-11-03T14:59:59.999000Z,755882.0,337753.0,340.908,859405472107.0
2025-11-03T15:59:59.999000Z,764995.0,338446.0,355.396,856198846340.0
2025-11-03T16:59:59.999000Z,765927.0,341647.0,355.866,856785216015.0
2025-11-03T17:59:59.999000Z,764866.0,342219.0,346.77,856696100095.0
2025-11-03T18:59:59.999000Z,755580.0,338605.0,348.481,857745752147.0
2025-11-03T19:59:59.999000Z,752514.0,343190.0,342.458,861864667837.0
2025-11-03T20:59:59.999000Z,763336.0,338942.0,350.865,855816788324.0
2025-11-03T21:59:59.999000Z,759347.0,337103.0,356.739,855516990610.0
2025-11-03T22:59:59.999000Z,757953.0,339775.0,340.585,854992231708.0
2025-11-03T23:59:59.999000Z,752833.0,333403.0,350.84,858317073582.0
2025-11-04T00:59:59.999000Z,757827.0,339630.0,351.505,856750643427.0
2025-11-04T01:59:59.999000Z,749977.0,332387.0,351.738,854828089666.0
2025-11-04T02:59:59.999000Z,758286.0,334300.0,357.604,855682045623.0
2025-11-04T03:59:59.999000Z,761730.0,330191.0,359.86,854611592031.0
2025-11-04T04:59:59.999000Z,762718.0,337418.0,348.802,856573256780.0
2025-11-04T05:59:59.999000Z,757841.0,344408.0,353.626,861136978689.0
2025-11-04T06:59:59.999000Z,747130.0,337351.0,350.971,856656599152.0
2025-11-04T07:59:59.999000Z,754777.0,340243.0,347.679,855155435719.0
2025-11-04T08:59:59.999000Z,764247.0,346925.0,352.483,853797905661.0
2025-11-04T09:59:59.999000Z,748971.0,338978.0,354.777,852227405778.0
2025-11-04T10:59:59.999000Z,752791.0,334146.0,352.793,856167844070.0
2025-11-04T11:59:59.999000Z,759936.0,334540.0,347.592,855845344930.0
2025-11-04T12:59:59.999000Z,755743.0,336895.0,349.97,853340523792.0
2025-11-04T13:59:59.999000Z,764855.0,334202.0,350.298,856485404155.0
2025-11-04T14:59:59.999000Z,748594.0,334341.0,348.655,853886885608.0
2025-11-04T15:59:59.999000Z,747122.0,340353.0,354.724,855180057829.0
2025-11-04T16:59:59.999000Z,758012.0,340354.0,355.536,854008728026.0
2025-11-04T17:59:59.999000Z,745741.0,329498.0,358.632,852847796912.0
2025-11-04T18:59:59.999000Z,750573.0,332648.0,349.735,851077975039.0
2025-11-04T19:59:59.999000Z,751073.0,333899.0,351.424,852482291559.0
2025-11-04T20:59:59.999000Z,756434.0,337984.0,362.373,854243035409.0
2025-11-04T21:59:59.999000Z,754186.0,339991.0,354.066,851328185977.0
2025-11-04T22:59:59.999000Z,753268.0,346057.0,355.327,853009417878.0
2025-11-04T23:59:59.999000Z,748848.0,333216.0,354.589,849749902924.0
2025-11-05T00:59:59.999000Z,756820.0,333244.0,361.417,853260895632.0
2025-11-05T01:59:59.999000Z,770768.0,337088.0,361.898,852112034535.0
2025-11-05T02:59:59.999000Z,753996.0,331831.0,361.892,848867275835.0
2025-11-05T03:59:59.999000Z,750948.0,333821.0,356.746,850608790343.0
2025-11-05T04:59:59.999000Z,743878.0,332548.0,352.538,852705003754.0
2025-11-05T05:59:59.999000Z,747106.0,323545.0,366.812,848109343867.0
2025-11-05T06:59:59.999000Z,749160.0,334346.0,361.754,848270783912.0
2025-11-05T07:59:59.999000Z,747498.0,332944.0,355.475,850058958308.0
2025-11-05T08:59:59.999000Z,750041.0,338578.0,365.162,854249877856.0
2025-11-05T09:59:59.999000Z,758971.0,333334.0,355.65,848423324714.0
2025-11-05T10:59:59.999000Z,756284.0,328111.0,365.667,850544297639.0
2025-11-05T11:59:59.999000Z,749230.0,331914.0,366.289,849859297443.0
2025-11-05T12:59:59.999000Z,743967.0,324398.0,354.574,847945276007.0
2025-11-05T13:59:59.999000Z,756688.0,327734.0,362.374,849231887842.0
2025-11-05T14:59:59.999000Z,749756.0,334933.0,363.659,847799277258.0
2025-11-05T15:59:59.999000Z,741378.0,331215.0,373.106,847764686516.0
2025-11-05T16:59:59.999000Z,753590.0,335707.0,356.602,844943129835.0
2025-11-05T17:59:59.999000Z,755182.0,323960.0,367.758,848002210705.0
2025-11-05T18:59:59.999000Z,737958.0,330668.0,360.964,849634715669.0
2025-11-05T19:59:59.999000Z,746007.0,329546.0,354.951,847736865590.0
2025-11-05T20:59:59.999000Z,749627.0,335080.0,360.839,849588558809.0
2025-11-05T21:59:59.999000Z,753911.0,333755.0,361.731,848353775242.0
2025-11-05T22:59:59.999000Z,747727.0,333440.0,356.704,846859666573.0
2025-11-05T23:59:59.999000Z,746220.0,336843.0,363.838,845508582641.0
2025-11-06T00:59:59.999000Z,754100.0,329011.0,367.345,845577650556.0
2025-11-06T01:59:59.999000Z,748214.0,335628.0,364.025,843394964910.0
2025-11-06T02:59:59.999000Z,753366.0,325915.0,360.403,845587703530.0
2025-11-06T03:59:59.999000Z,745206.0,325571.0,362.647,846199805811.0
2025-11-06T04:59:59.999000Z,744118.0,332708.0,363.643,849124672951.0
2025-11-06T05:59:59.999000Z,754781.0,323480.0,365.028,846536573290.0
2025-11-06T06:59:59.999000Z,752400.0,331591.0,369.766,843536409943.0
2025-11-06T07:59:59.999000Z,755890.0,329505.0,365.851,842173653926.0
2025-11-06T08:59:59.999000Z,748763.0,333187.0,357.752,844425650133.0
2025-11-06T09:59:59.999000Z,747608.0,328461.0,362.228,846248742229.0
2025-11-06T10:59:59.999000Z,758552.0,328721.0,366.142,843970538827.0
2025-11-06T11:59:59.999000Z,744306.0,330332.0,371.205,845282401087.0
2025-11-06T12:59:59.999000Z,758359.0,325441.0,372.345,843622950084.0
2025-11-06T13:59:59.999000Z,758893.0,325064.0,375.0,845206081038.0
2025-11-06T14:59:59.999000Z,756788.0,329582.0,367.05,840364558180.0
2025-11-06T15:59:59.999000Z,749253.0,327363.0,370.483,846554551325.0
2025-11-06T16:59:59.999000Z,748822.0,325646.0,359.663,840908455773.0
2025-11-06T17:59:59.999000Z,752074.0,326738.0,369.353,844508249566.0
2025-11-06T18:59:59.999000Z,746877.0,333241.0,362.095,842163909729.0
2025-11-06T19:59:59.999000Z,748780.0,324884.0,367.426,842264249221.0
2025-11-06T20:59:59.999000Z,757055.0,324561.0,383.154,841801466925.0
2025-11-06T21:59:59.999000Z,757330.0,319411.0,369.787,842582787946.0
2025-11-06T22:59:59.999000Z,749094.0,325864.0,364.215,842774682139.0
2025-11-06T23:59:59.999000Z,757989.0,328452.0,370.837,843764560499.0
2025-11-07T00:59:59.999000Z,757153.0,328960.0,366.476,844252093716.0
2025-11-07T01:59:59.999000Z,762713.0,325839.0,364.519,841888355476.0
2025-11-07T02:59:59.999000Z,758298.0,329019.0,380.1,844440739149.0
2025-11-07T03:59:59.999000Z,761041.0,327911.0,375.179,840988179801.0
2025-11-07T04:59:59.999000Z,758437.0,329227.0,371.833,842746129133.0
2025-11-07T05:59:59.999000Z,761262.0,328501.0,368.405,841237874988.0
2025-11-07T06:59:59.999000Z,750245.0,330633.0,369.068,839071391044.0
2025-11-07T07:59:59.999000Z,756397.0,323463.0,378.592,840321814594.0
2025-11-07T08:59:59.999000Z,757144.0,318621.0,372.668,840755421215.0
2025-11-07T09:59:59.999000Z,756459.0,326372.0,355.977,839474601447.0
2025-11-07T10:59:59.999000Z,760244.0,326627.0,383.75,840154823944.0
2025-11-07T11:59:59.999000Z,761550.0,329572.0,372.815,840850146847.0
2025-11-07T12:59:59.999000Z,760700.0,328204.0,373.869,838863185353.0
2025-11-07T13:59:59.999000Z,758221.0,330648.0,377.838,832812871560.0
2025-11-07T14:59:59.999000Z,755801.0,325132.0,374.982,841848110874.0
2025-11-07T15:59:59.999000Z,765347.0,323354.0,376.64,837687523653.0
2025-11-07T16:59:59.999000Z,761997.0,316685.0,371.035,836427498135.0
2025-11-07T17:59:59.999000Z,755549.0,323243.0,367.253,835617410019.0
2025-11-07T18:59:59.999000Z,760074.0,319587.0,375.05,836984534653.0
2025-11-07T19:59:59.999000Z,752733.0,322429.0,381.053,836323954298.0
2025-11-07T20:59:59.999000Z,762040.0,321586.0,370.902,835767686025.0
2025-11-07T21:59:59.999000Z,761291.0,323041.0,370.745,835669942728.0
2025-11-07T22:59:59.999000Z,759837.0,320550.0,380.733,837886410381.0
2025-11-07T23:59:59.999000Z,771064.0,324465.0,372.584,840680624052.0
2025-11-08T00:59:59.999000Z,757799.0,309617.0,373.058,838054259595.0
2025-11-08T01:59:59.999000Z,767556.0,321055.0,373.485,838451782602.0
2025-11-08T02:59:59.999000Z,775408.0,324890.0,375.265,835245490419.0
2025-11-08T03:59:59.999000Z,770317.0,327346.0,367.96,836003623681.0
2025-11-08T04:59:59.999000Z,765235.0,322579.0,373.368,836441502246.0
2025-11-08T05:59:59.999000Z,760190.0,326176.0,377.452,834063931952.0
2025-11-08T06:59:59.999000Z,759524.0,319897.0,377.651,834326367504.0
2025-11-08T07:59:59.999000Z,764755.0,319019.0,382.559,836681984858.0
2025-11-08T08:59:59.999000Z,763863.0,320910.0,386.198,836948796918.0
2025-11-08T09:59:59.999000Z,764190.0,318565.0,384.795,834698643358.0
2025-11-08T10:59:59.999000Z,766651.0,315234.0,382.036,831969404583.0
2025-11-08T11:59:59.999000Z,768272.0,316089.0,376.948,833564719584.0
2025-11-08T12:59:59.999000Z,771715.0,313487.0,374.805,831069718126.0
2025-11-08T13:59:59.999000Z,763611.0,319835.0,378.236,833899558051.0
2025-11-08T14:59:59.999000Z,766905.0,317553.0,381.3,834057032032.0
2025-11-08T15:59:59.999000Z,770039.0,315853.0,382.706,832802181030.0
2025-11-08T16:59:59.999000Z,770385.0,314814.0,381.935,833624707601.0
2025-11-08T17:59:59.999000Z,781075.0,318888.0,378.436,833773081871.0
2025-11-08T18:59:59.999000Z,773590.0,319777.0,383.197,833251312394.0
2025-11-08T19:59:59.999000Z,764900.0,311920.0,385.787,830133155039.0
2025-11-08T20:59:59.999000Z,775603.0,311079.0,384.102,831828636401.0
2025-11-08T21:59:59.999000Z,776789.0,319836.0,379.758,832954126259.0
2025-11-08T22:59:59.999000Z,773988.0,310305.0,375.965,835091468619.0
2025-11-08T23:59:59.999000Z,769104.0,317784.0,376.061,831190131570.0
2025-11-09T00:59:59.999000Z,784522.0,321851.0,377.156,832635938376.0
2025-11-09T01:59:59.999000Z,770948.0,321649.0,382.06,833091177298.0
2025-11-09T02:59:59.999000Z,780170.0,317913.0,383.584,830742577848.0
2025-11-09T03:59:59.999000Z,778440.0,317587.0,374.122,833233956453.0
2025-11-09T04:59:59.999000Z,781020.0,323549.0,378.883,833143147942.0
2025-11-09T05:59:59.999000Z,787131.0,304995.0,382.826,833301584334.0
2025-11-09T06:59:59.999000Z,781989.0,312266.0,377.317,831260052709.0
2025-11-09T07:59:59.999000Z,776975.0,317309.0,384.189,834866198939.0
2025-11-09T08:59:59.999000Z,785889.0,312358.0,380.686,828718460484.0
2025-11-09T09:59:59.999000Z,777797.0,318458.0,378.807,834000653984.0
2025-11-09T10:59:59.999000Z,782368.0,313135.0,382.891,831092943350.0
2025-11-09T11:59:59.999000Z,775685.0,313613.0,384.785,832041341676.0
2025-11-09T12:59:59.999000Z,777587.0,311781.0,378.779,828525094825.0
2025-11-09T13:59:59.999000Z,783616.0,310584.0,382.005,830659107355.0
2025-11-09T14:59:59.999000Z,785809.0,310280.0,385.751,831629481780.0
2025-11-09T15:59:59.999000Z,776068.0,313349.0,379.796,826406583146.0
2025-11-09T16:59:59.999000Z,787680.0,308962.0,375.509,828060809911.0
2025-11-09T17:59:59.999000Z,781713.0,315670.0,376.306,823911517776.0
2025-11-09T18:59:59.999000Z,792828.0,314267.0,382.088,827644320079.0
2025-11-09T19:59:59.999000Z,785291.0,315850.0,377.774,826176338291.0
2025-11-09T20:59:59.999000Z,782056.0,306735.0,382.814,827180597264.0
2025-11-09T21:59:59.999000Z,788678.0,304252.0,393.062,833271610180.0
2025-11-09T22:59:59.999000Z,784345.0,310833.0,378.028,830668537703.0
2025-11-09T23:59:59.999000Z,795900.0,322246.0,383.69,824163062772.0
2025-11-10T00:59:59.999000Z,790189.0,315516.0,395.945,827962885058.0
2025-11-10T01:59:59.999000Z,790060.0,308036.0,387.504,828259148205.0
2025-11-10T02:59:59.999000Z,794412.0,311754.0,383.802,825795799908.0
2025-11-10T03:59:59.999000Z,787063.0,312770.0,385.033,826638951312.0
2025-11-10T04:59:59.999000Z,786279.0,304190.0,388.139,826645480009.0
2025-11-10T05:59:59.999000Z,795405.0,314947.0,394.644,823211913283.0
2025-11-10T06:59:59.999000Z,788504.0,308604.0,383.682,823654542177.0
2025-11-10T07:59:59.999000Z,789142.0,308718.0,382.719,825874307066.0
2025-11-10T08:59:59.999000Z,799467.0,308983.0,379.782,825541482774.0
2025-11-10T09:59:59.999000Z,798550.0,313274.0,387.358,823738971173.0
2025-11-10T10:59:59.999000Z,790298.0,305484.0,379.98,823381221447.0
2025-11-10T11:59:59.999000Z,794114.0,301486.0,384.854,824604754020.0
2025-11-10T12:59:59.999000Z,793335.0,309417.0,382.792,826371418312.0
2025-11-10T13:59:59.999000Z,807379.0,299762.0,392.867,824261417262.0
2025-11-10T14:59:59.999000Z,803671.0,306544.0,385.114,827475594780.0
2025-11-10T15:59:59.999000Z,797681.0,312310.0,389.799,822654711655.0
2025-11-10T16:59:59.999000Z,803310.0,309693.0,379.95,824249270690.0
2025-11-10T17:59:59.999000Z,794293.0,311361.0,388.783,822971640654.0
2025-11-10T18:59:59.999000Z,798354.0,309489.0,382.262,824673819288.0
2025-11-10T19:59:59.999000Z,802886.0,316466.0,386.302,821752876335.0
2025-11-10T20:59:59.999000Z,805266.0,304289.0,399.636,826989494489.0
2025-11-10T21:59:59.999000Z,803160.0,308054.0,393.389,819572616577.0
2025-11-10T22:59:59.999000Z,805530.0,304529.0,388.233,826204443122.0
2025-11-10T23:59:59.999000Z,805323.0,309930.0,405.015,822773603023.0
2025-11-11T00:59:59.999000Z,804754.0,305678.0,384.588,823519124192.0
2025-11-11T01:59:59.999000Z,804731.0,312623.0,395.132,824904482588.0
2025-11-11T02:59:59.999000Z,804719.0,303448.0,381.783,823772425632.0
2025-11-11T03:59:59.999000Z,808647.0,311025.0,388.365,820419234124.0
2025-11-11T04:59:59.999000Z,810178.0,307596.0,382.983,822902170944.0
2025-11-11T05:59:59.999000Z,809751.0,304920.0,391.144,825260165660.0
2025-11-11T06:59:59.999000Z,803499.0,307049.0,390.271,819574385379.0
2025-11-11T07:59:59.999000Z,805030.0,305753.0,388.585,825410105372.0
2025-11-11T08:59:59.999000Z,812649.0,305963.0,395.714,821769464568.0
2025-11-11T09:59:59.999000Z,818641.0,303543.0,387.547,819956950228.0
2025-11-11T10:59:59.999000Z,812672.0,301397.0,392.144,818862711332.0
2025-11-11T11:59:59.999000Z,810476.0,302698.0,394.738,820029141644.0
2025-11-11T12:59:59.999000Z,814279.0,297141.0,383.342,816392129388.0
2025-11-11T13:59:59.999000Z,808093.0,307078.0,387.139,819299715126.0
2025-11-11T14:59:59.999000Z,820940.0,298607.0,391.27,819432418528.0
2025-11-11T15:59:59.999000Z,815944.0,302516.0,394.27,817638068779.0
2025-11-11T16:59:59.999000Z,812277.0,305819.0,398.343,821111766798.0
2025-11-11T17:59:59.999000Z,815401.0,306426.0,390.272,819008284585.0
2025-11-11T18:59:59.999000Z,814208.0,295812.0,389.883,818004532384.0
2025-11-11T19:59:59.999000Z,824006.0,302387.0,387.214,818456324607.0
2025-11-11T20:59:59.999000Z,817039.0,304439.0,393.337,819648648239.0
2025-11-11T21:59:59.999000Z,819426.0,302654.0,390.31,818916889448.0
2025-11-11T22:59:59.999000Z,822114.0,307670.0,390.532,817201086604.0
2025-11-11T23:59:59.999000Z,816135.0,298856.0,391.537,818687512587.0
2025-11-12T00:59:59.999000Z,821397.0,293797.0,394.868,818168604766.0
2025-11-12T01:59:59.999000Z,822387.0,305086.0,389.392,815825364526.0
2025-11-12T02:59:59.999000Z,813827.0,299550.0,388.45,817362208182.0
2025-11-12T03:59:59.999000Z,823440.0,294518.0,394.567,818933410057.0
2025-11-12T04:59:59.999000Z,822523.0,300774.0,377.376,818755120366.0
2025-11-12T05:59:59.999000Z,823974.0,306188.0,389.581,816987622919.0
2025-11-12T06:59:59.999000Z,824070.0,296071.0,386.935,818638405329.0
2025-11-12T07:59:59.999000Z,825751.0,310328.0,398.799,815162860320.0
2025-11-12T08:59:59.999000Z,831702.0,297494.0,390.667,815063313621.0
2025-11-12T09:59:59.999000Z,819674.0,301056.0,390.155,816297906742.0
2025-11-12T10:59:59.999000Z,824412.0,295695.0,392.801,819635288667.0
2025-11-12T11:59:59.999000Z,830003.0,300604.0,390.151,816807014685.0
2025-11-12T12:59:59.999000Z,829617.0,299770.0,391.196,815770753104.0
2025-11-12T13:59:59.999000Z,830048.0,294215.0,393.775,819251355206.0
2025-11-12T14:59:59.999000Z,842052.0,311346.0,391.258,815431420924.0
2025-11-12T15:59:59.999000Z,831884.0,297933.0,391.298,820317609880.0
2025-11-12T16:59:59.999000Z,834992.0,297809.0,388.468,814669052688.0
2025-11-12T17:59:59.999000Z,828321.0,303538.0,387.823,813512269812.0
2025-11-12T18:59:59.999000Z,825406.0,306794.0,393.966,815047747338.0
2025-11-12T19:59:59.999000Z,829308.0,303921.0,395.265,814727685329.0
2025-11-12T20:59:59.999000Z,834944.0,294489.0,386.659,813456437857.0
2025-11-12T21:59:59.999000Z,833917.0,300030.0,397.665,820122494163.0
2025-11-12T22:59:59.999000Z,834393.0,291531.0,397.749,815403114404.0
2025-11-12T23:59:59.999000Z,831793.0,302547.0,398.864,815542325558.0
2025-11-13T00:59:59.999000Z,831478.0,292284.0,395.55,813538685705.0
2025-11-13T01:59:59.999000Z,832925.0,295499.0,397.295,813156378776.0
2025-11-13T02:59:59.999000Z,837919.0,298587.0,405.091,816212765821.0
2025-11-13T03:59:59.999000Z,838966.0,300269.0,392.713,810660558155.0
2025-11-13T04:59:59.999000Z,830191.0,297337.0,389.045,811577769126.0
2025-11-13T05:59:59.999000Z,839488.0,304350.0,386.654,813220803957.0
2025-11-13T06:59:59.999000Z,832871.0,301061.0,403.152,816270107732.0
2025-11-13T07:59:59.999000Z,838912.0,300643.0,403.264,812672243304.0
2025-11-13T08:59:59.999000Z,836044.0,293045.0,389.843,814107519174.0
2025-11-13T09:59:59.999000Z,845263.0,304659.0,390.873,813185289604.0
2025-11-13T10:59:59.999000Z,835767.0,294550.0,392.931,815577645314.0
2025-11-13T11:59:59.999000Z,839168.0,304616.0,400.713,809671661422.0
2025-11-13T12:59:59.999000Z,841720.0,305659.0,388.193,814169698218.0
2025-11-13T13:59:59.999000Z,834722.0,299526.0,384.832,812157326330.0
2025-11-13T14:59:59.999000Z,839126.0,301511.0,405.537,814262935613.0
2025-11-13T15:59:59.999000Z,838549.0,284961.0,396.294,810633339326.0
2025-11-13T16:59:59.999000Z,837698.0,296424.0,397.035,812180121872.0
2025-11-13T17:59:59.999000Z,838447.0,301525.0,393.766,811786452978.0
2025-11-13T18:59:59.999000Z,846577.0,300729.0,397.148,809847427180.0
2025-11-13T19:59:59.999000Z,838390.0,292068.0,387.273,809153007440.0
2025-11-13T20:59:59.999000Z,844573.0,295690.0,390.662,810415252260.0
2025-11-13T21:59:59.999000Z,843665.0,286639.0,395.414,811698887476.0
2025-11-13T22:59:59.999000Z,835451.0,298357.0,383.553,809788862247.0
2025-11-13T23:59:59.999000Z,845369.0,289095.0,393.413,810506914806.0
2025-11-14T00:59:59.999000Z,836036.0,301075.0,393.12,807260558719.0
2025-11-14T01:59:59.999000Z,846566.0,301210.0,393.442,810156663832.0
2025-11-14T02:59:59.999000Z,841206.0,294510.0,392.212,812811668434.0
2025-11-14T03:59:59.999000Z,844092.0,298422.0,389.998,812042110945.0
2025-11-14T04:59:59.999000Z,837880.0,295400.0,385.875,810325887706.0
2025-11-14T05:59:59.999000Z,845257.0,297170.0,395.716,810855746885.0
2025-11-14T06:59:59.999000Z,849566.0,291548.0,393.496,808581361489.0
2025-11-14T07:59:59.999000Z,841175.0,298564.0,388.123,813356933890.0
2025-11-14T08:59:59.999000Z,842446.0,289448.0,395.313,814114491574.0
2025-11-14T09:59:59.999000Z,848019.0,288633.0,393.524,810180262033.0
2025-11-14T10:59:59.999000Z,848400.0,295408.0,392.691,814904375195.0
2025-11-14T11:59:59.999000Z,834079.0,294994.0,384.207,808235770427.0
2025-11-14T12:59:59.999000Z,856568.0,296874.0,398.398,806967853572.0
2025-11-14T13:59:59.999000Z,849367.0,293134.0,388.811,807925388988.0
2025-11-14T14:59:59.999000Z,850434.0,303224.0,395.282,808781030283.0
2025-11-14T15:59:59.999000Z,846450.0,296275.0,390.912,813720270406.0
2025-11-14T16:59:59.999000Z,838101.0,296517.0,392.996,808410699996.0
